NCBI_ID,total_exons_length,mean,std,min,25%,50%,75%,max
NM_001126114.3,1026,936.9317738791423,167.87972240361162,441,843.25,937.5,1043.0,1251
NM_001126115.2,786,983.4211195928754,135.7330632918599,611,894.25,970.0,1077.75,1251
NM_001126116.2,630,971.5380952380953,175.14142632219298,441,885.0,976.5,1114.5,1251
NM_001126117.2,645,960.9906976744186,186.40652972272795,431,878.0,970.0,1110.0,1251
NM_001126118.2,1065,969.1342723004694,133.16990461571305,583,882.0,964.0,1055.0,1251
NM_001142571.2,1047,999.1041069723018,175.09320558711718,581,883.5,1008.0,1149.0,1288
NM_001276695.3,924,951.2965367965368,169.0341396178809,431,866.0,961.0,1051.0,1251
NM_001276696.3,909,958.4466446644665,160.6719187881857,441,871.0,966.0,1055.0,1251
NM_001276697.3,705,968.958865248227,133.57292764145924,611,888.0,948.0,1058.0,1251
NM_001276698.3,549,951.2131147540983,176.43745436313094,441,871.0,942.0,1058.0,1251
NM_001276699.3,564,939.6914893617021,187.85941192438867,431,860.75,939.0,1050.25,1251
NM_001276760.3,1065,969.1342723004694,133.16990461571305,583,882.0,964.0,1055.0,1251
NM_001276761.3,1065,969.1342723004694,133.16990461571305,583,882.0,964.0,1055.0,1251
NM_001289936.2,3723,948.4630674187483,147.3279993983112,482,851.5,959.0,1041.0,1368
NM_001289937.2,3168,927.9870580808081,161.4149587469763,376,831.75,947.0,1034.0,1368
NM_001289938.2,1812,982.114238410596,148.5457414445028,482,901.0,980.5,1067.0,1368
NM_001382782.1,3678,950.2930940728656,147.25533544445412,482,856.25,960.0,1042.0,1368
NM_001382783.1,3678,950.2930940728656,147.25533544445412,482,856.25,960.0,1042.0,1368
NM_001382784.1,3885,912.6782496782497,223.78118324443307,1,832.0,954.0,1036.0,1368
NM_001382785.1,3870,916.5762273901809,215.35881508105135,5,833.25,954.0,1037.0,1368
NM_001382786.1,3849,912.1774486879709,224.5751207857218,1,831.0,953.0,1036.0,1368
NM_001382787.1,3843,931.1389539422327,172.53883205843314,251,836.0,955.0,1038.0,1368
NM_001382788.1,3798,938.0837282780411,161.12103765143803,376,841.0,957.0,1038.75,1368
NM_001382789.1,3789,938.9675376088678,160.24683557666665,376,843.0,957.0,1039.0,1368
NM_001382790.1,3765,941.2916334661354,158.02669620244714,376,846.0,958.0,1039.0,1368
NM_001382791.1,3759,941.4684756584198,158.27442637143028,376,847.0,958.0,1039.0,1368
NM_001382792.1,3732,940.6926580921757,158.9304462773205,376,845.75,958.0,1039.0,1368
NM_001382793.1,3726,940.385936661299,158.8736926225942,376,845.0,957.0,1038.75,1368
NM_001382794.1,3726,941.3016639828234,159.15925664067302,376,846.0,958.5,1040.75,1368
NM_001382795.1,3720,940.7986559139785,159.47180241620282,376,843.0,958.0,1041.0,1368
NM_001382796.1,3681,945.7864710676447,156.37475729507037,376,854.0,960.0,1042.0,1368
NM_001382797.1,3669,947.1259198691741,155.7037667621452,376,858.0,961.0,1042.0,1368
NM_001382798.1,3612,939.7018272425249,160.12448413770332,376,844.75,957.0,1038.0,1368
NM_001382799.1,3588,938.3904682274248,155.91842701705212,376,846.0,958.0,1039.0,1368
NM_001382800.1,3582,944.999720826354,159.3927048138325,376,850.0,962.5,1045.0,1368
NM_001382801.1,3564,939.5412457912458,161.18592989387506,376,841.75,957.0,1039.0,1368
NM_001382802.1,3510,932.3555555555556,153.7481501154139,376,838.0,955.0,1035.0,1346
NM_001382803.1,3126,927.1567498400511,161.87250409388582,376,831.0,947.0,1032.75,1368
NM_001382804.1,2940,921.0040816326531,150.8625218326682,376,831.0,949.0,1021.0,1276
NM_001382805.1,2817,967.3134540291089,160.368534443392,376,888.0,979.0,1060.0,1368
NM_001382806.1,2730,944.3523809523809,165.22155751258077,376,843.0,960.0,1043.75,1368
NM_002876.4,408,646.8725490196078,244.23164062309212,300,448.0,557.0,910.25,1063
NM_002878.4,987,988.7801418439716,171.97426363770944,581,882.0,978.0,1119.5,1288
NM_004448.4,3768,940.9365711252653,158.46440725769799,376,846.0,958.0,1039.0,1368
NM_007294.4,5592,539.4143419170243,98.46253530395693,306,479.0,544.0,593.0,986
NM_007297.4,5451,541.2606861126399,97.33835677679292,306,483.0,545.0,593.0,986
NM_007298.3,2280,566.8451754385965,127.25015587675367,306,496.0,580.5,625.0,986
NM_007299.4,2100,547.4452380952381,105.00966334620973,306,485.75,570.0,618.0,986
NM_007300.4,5655,540.0412024756853,97.97732731512173,306,481.0,545.0,594.0,986
NM_032043.3,3750,476.8912,91.9337318153977,259,402.0,477.0,548.0,686
NM_058216.3,1131,539.5172413793103,176.20890260522884,300,441.0,493.0,566.0,1063
NM_133629.3,651,1029.1966205837173,190.12688408034367,581,894.0,1057.0,1209.0,1288
NM_005359.6,1659,536.210970464135,174.07287092202483,258,406.0,488.0,662.0,998
NM_000455.5,1302,718.8847926267281,137.1397698095201,280,633.0,721.0,800.75,1011
NM_002067.5,1080,742.7425925925926,222.8518927841119,113,653.0,785.5,906.0,1104
NM_030662.4,1203,768.453034081463,174.27261738935096,265,662.0,754.0,881.0,1183
NM_000516.7,1185,975.7586497890295,292.92958603827265,197,875.0,1029.0,1182.0,1382
NM_001077488.5,1188,975.4924242424242,292.60725095663554,197,874.0,1029.0,1182.0,1382
NM_001077489.4,1140,975.590350877193,298.5388733581185,197,858.0,1036.0,1191.0,1382
NM_001077490.3,1881,768.7044125465178,180.92401081107474,228,699.0,843.0,896.0,1013
NM_001309840.2,1008,1076.123015873016,171.35599379585005,617,967.0,1064.0,1206.0,1382
NM_001309842.2,264,545.7045454545455,253.96184673889923,197,340.0,420.0,702.25,1030
NM_001309861.2,1008,1076.123015873016,171.35599379585005,617,967.0,1064.0,1206.0,1382
NM_001309883.1,1881,768.7044125465178,180.92401081107474,228,699.0,843.0,896.0,1013
NM_016592.5,738,852.0704607046071,141.76225791582885,459,731.25,905.5,949.0,1057
NM_080425.4,3114,867.3863198458574,226.79867365940882,228,728.0,881.0,982.0,1382
NM_080426.4,1143,975.3140857392826,298.19535763707717,197,859.5,1035.0,1190.5,1382
NM_001005735.2,1761,644.6649630891538,267.4582851163882,204,451.0,558.0,874.0,1254
NM_001007468.3,1131,931.5198938992042,175.97557730384736,407,839.5,961.0,1059.0,1239
NM_001257387.2,969,614.2796697626419,213.5675934030183,204,463.0,563.0,811.0,1098
NM_001317946.2,1185,937.0869198312237,173.83576545326954,407,848.0,970.0,1061.0,1239
NM_001349956.2,1431,691.8637316561845,269.35323004715246,270,461.0,605.0,914.5,1254
NM_001362877.2,1212,932.2549504950495,175.0173949601676,407,837.75,965.5,1060.0,1239
NM_003073.5,1158,926.5924006908463,176.99128011063067,407,828.0,959.5,1058.0,1239
NM_007194.4,1632,652.6513480392157,275.99914542496737,204,443.75,558.0,891.0,1254
NM_145862.2,1545,663.6414239482201,279.54476009101677,204,446.0,573.0,899.0,1254
