NCBI_ID,total_exons_length,mean,std,min,25%,50%,75%,max
NM_001276698.3,549,323.0072859744991,28.973810564758683,228,314.0,331.0,342.0,361
NM_001276699.3,564,318.86524822695037,36.76582702810902,186,309.0,331.0,342.0,361
NM_001276760.3,1065,318.456338028169,29.017628484994226,205,303.0,326.0,340.0,361
NM_001276761.3,1065,318.456338028169,29.017628484994226,205,303.0,326.0,340.0,361
NM_001289936.2,3723,316.26564598442116,46.95271346241292,170,286.0,323.0,353.0,408
NM_001289937.2,3168,302.91319444444446,58.44500389879445,49,273.0,314.0,345.0,389
NM_001289938.2,1812,311.93101545253865,49.74388506149632,170,275.75,321.5,352.0,389
NM_001382782.1,3678,316.5663404023926,47.153691025804484,170,286.0,324.0,353.0,408
NM_001382783.1,3678,316.5663404023926,47.153691025804484,170,286.0,324.0,353.0,408
NM_001382784.1,3885,302.1956241956242,78.16598062249618,0,278.0,320.0,352.0,408
NM_001382785.1,3870,304.61240310077517,71.29556643938987,38,278.0,320.0,352.0,408
NM_001382786.1,3849,302.51519875292286,78.45431381215577,0,279.0,320.0,352.0,408
NM_001382787.1,3843,309.12516263335937,60.29128668017118,49,279.0,321.0,352.0,408
NM_001382788.1,3798,310.955766192733,58.40756281893937,49,282.0,321.0,352.0,408
NM_001382789.1,3789,311.5283716020058,58.066788276545054,49,283.0,321.0,352.0,408
NM_001382790.1,3765,311.66693227091633,58.11285315371444,49,283.0,322.0,352.0,408
NM_001382791.1,3759,311.6634743282788,58.25179624332211,49,283.0,322.0,352.5,408
NM_001382792.1,3732,311.9750803858521,58.338072108392566,49,284.0,323.0,353.0,408
NM_001382793.1,3726,312.0169082125604,58.37562223293709,49,284.0,323.0,353.0,408
NM_001382794.1,3726,312.13150831991413,58.29496751720291,49,285.0,323.0,353.0,408
NM_001382795.1,3720,311.4991935483871,58.593779323562124,49,282.0,323.0,353.0,408
NM_001382796.1,3681,311.67318663406684,58.736237619142635,49,283.0,323.0,353.0,408
NM_001382797.1,3669,312.4265467429817,58.71975532861638,49,285.0,324.0,353.0,408
NM_001382798.1,3612,310.4119601328904,58.968402569616615,49,280.75,321.0,352.0,408
NM_001382799.1,3588,313.2812151616499,58.780790065366084,49,287.0,326.0,354.0,408
NM_001382800.1,3582,310.5963149078727,59.256871215015245,49,281.0,320.0,353.0,408
NM_001382801.1,3564,310.3381032547699,59.35761834289213,49,280.0,321.0,352.0,408
NM_001382802.1,3510,308.6669515669516,59.08117997162936,49,279.0,318.0,350.0,408
NM_001382803.1,3126,303.34740882917464,58.70052732713468,49,274.0,314.0,346.0,389
NM_001382804.1,2940,309.6486394557823,62.71431047102147,49,279.75,320.5,354.0,408
NM_001382805.1,2817,311.1803336883209,63.55836389981705,49,280.0,324.0,356.0,408
NM_001382806.1,2730,315.3663003663004,60.38936718172252,49,290.25,330.0,354.0,408
NM_002876.4,408,300.40686274509807,39.69795236626798,186,283.0,298.5,325.25,378
NM_002878.4,987,319.4113475177305,39.3943369776742,227,288.0,317.0,355.0,395
NM_004448.4,3768,311.5552016985138,58.2244508650483,49,283.0,322.0,352.0,408
NM_007294.4,5592,345.3825107296137,28.77332577988209,220,331.0,347.0,362.0,430
NM_007297.4,5451,346.49165290772333,28.13724675734832,220,333.0,348.0,362.0,430
NM_007298.3,2280,340.3513157894737,39.54816990573361,220,319.0,339.0,370.0,430
NM_007299.4,2100,337.93809523809523,38.165195653957866,220,319.0,338.0,366.0,430
NM_007300.4,5655,344.8030061892131,29.10190476827301,220,331.0,347.0,362.0,430
NM_032043.3,3750,318.56933333333336,43.02865072829755,193,287.0,323.0,354.0,422
NM_058216.3,1131,288.8019451812555,39.355894136616534,183,262.0,289.0,310.0,378
NM_133629.3,651,335.50384024577573,36.40331219924882,245,312.0,343.0,363.0,395
NM_005359.6,1659,330.53104279686556,44.968955591674664,212,299.0,330.0,363.0,419
NM_000455.5,1302,264.8279569892473,57.96432324215057,85,223.25,269.0,310.0,373
NM_002067.5,1080,229.90740740740742,69.573177354308,48,219.0,256.0,276.0,303
NM_030662.4,1203,260.06400665004156,66.42846146108216,44,229.5,272.0,304.0,381
NM_000516.7,1185,309.2590717299578,95.65617741606552,45,292.0,337.0,371.0,423
NM_001077488.5,1188,309.2651515151515,95.53535351859597,45,292.0,337.0,371.0,423
NM_001077489.4,1140,309.91491228070174,97.4632356633128,45,294.0,342.0,372.0,423
NM_001077490.3,1881,324.7485380116959,112.51957763098416,88,259.0,334.0,419.0,495
NM_001309840.2,1008,343.61805555555554,38.809901983195886,252,312.75,352.0,374.0,423
NM_001309842.2,264,172.5568181818182,110.92684445280047,45,70.0,86.0,291.25,314
NM_001309861.2,1008,343.61805555555554,38.809901983195886,252,312.75,352.0,374.0,423
NM_001309883.1,1881,324.7485380116959,112.51957763098416,88,259.0,334.0,419.0,495
NM_016592.5,738,301.4891598915989,39.690533089545895,207,263.0,309.0,342.0,360
NM_080425.4,3114,332.30989081567117,91.74097594487768,88,289.0,342.0,399.75,495
NM_080426.4,1143,309.91951006124236,97.33523324718236,45,294.0,342.0,372.0,423
NM_001005735.2,1761,280.39750141964794,51.50891223087607,133,249.0,291.0,313.0,387
NM_001007468.3,1131,281.2343059239611,73.79250333012017,58,264.0,298.0,318.0,380
NM_001257387.2,969,274.06501547987614,34.7631434211789,173,250.0,275.0,304.0,332
NM_001317946.2,1185,283.69113924050635,73.00638021082949,58,267.0,300.0,321.0,380
NM_001349956.2,1431,292.6799440950384,41.41091554349793,205,261.0,296.0,320.0,387
NM_001362877.2,1212,283.00742574257424,72.35022932839566,58,264.0,299.0,321.0,380
NM_003073.5,1158,280.57599309153716,73.07181921125124,58,262.25,297.0,317.0,380
NM_007194.4,1632,288.4270833333333,44.162742639830455,173,258.0,294.5,316.0,387
NM_145862.2,1545,291.4640776699029,43.343864392923,173,263.0,297.0,317.0,387
