ID,total_length_of_exons,mean,std,min,25%,50%,75%,max,sample_name
NTRK2 NM_001369538.1,1614,917.5768277571251,148.02172637012913,590,829.25,901.0,1005.75,1239,PVAL_66_S3
NTRK2 NM_001369539.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369540.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369541.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369542.1,1434,889.13179916318,132.58048705511914,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369543.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369544.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369545.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369546.1,1395,887.1534050179212,133.41518128144276,590,800.5,885.0,960.5,1210,PVAL_66_S3
NTRK2 NM_001369547.1,1416,887.3608757062146,135.20342634887777,590,797.0,886.5,965.0,1210,PVAL_66_S3
NTRK2 NM_001369548.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369549.1,1434,889.13179916318,132.58048705511914,590,806.25,888.0,963.0,1210,PVAL_66_S3
NTRK2 NM_001369550.1,966,923.4875776397515,134.93021551142758,623,838.0,916.0,1004.0,1210,PVAL_66_S3
NTRK2 NM_001369551.1,966,923.4875776397515,134.93021551142758,623,838.0,916.0,1004.0,1210,PVAL_66_S3
NTRK2 NM_001369552.1,966,923.4875776397515,134.93021551142758,623,838.0,916.0,1004.0,1210,PVAL_66_S3
NTRK2 NM_006180.6,2517,918.7965832340087,146.71512343518265,552,825.0,907.0,999.0,1271,PVAL_66_S3
NTRK3 NM_001007156.3,1839,792.5992387166939,175.18987622191452,213,733.0,817.0,904.5,1170,PVAL_66_S3
NTRK3 NM_001012338.3,2520,816.9801587301587,177.2824690768255,213,744.0,839.0,918.0,1170,PVAL_66_S3
NTRK3 NM_001243101.2,2454,822.6377343113285,174.44520051990068,213,750.0,844.0,919.75,1170,PVAL_66_S3
NTRK3 NM_001320134.1,1704,796.6596244131456,179.87568386367707,213,744.0,823.0,908.0,1170,PVAL_66_S3
NTRK3 NM_001320135.2,1854,868.7249190938511,127.98248435864507,508,785.0,859.0,946.0,1170,PVAL_66_S3
NTRK3 NM_001375810.1,2520,816.9801587301587,177.2824690768255,213,744.0,839.0,918.0,1170,PVAL_66_S3
NTRK3 NM_001375811.1,2478,822.4891041162227,173.60577572094257,213,752.0,842.0,919.0,1170,PVAL_66_S3
NTRK3 NM_001375812.1,2454,822.6377343113285,174.4452005199007,213,750.0,844.0,919.75,1170,PVAL_66_S3
NTRK3 NM_001375813.1,1839,792.5992387166939,175.18987622191452,213,733.0,817.0,904.5,1170,PVAL_66_S3
NTRK3 NM_001375814.1,1815,792.404958677686,176.335120203191,213,731.0,819.0,905.0,1170,PVAL_66_S3
NTRK3 NM_002530.4,2478,822.4891041162227,173.60577572094257,213,752.0,842.0,919.0,1170,PVAL_66_S3
PALB2 NM_024675.4,3561,977.3223813535524,116.9926218577865,606,901.0,1008.0,1061.0,1172,PVAL_66_S3
PDGFRA NM_001347827.2,2424,890.3989273927393,134.93385248680158,539,787.0,898.0,987.0,1196,PVAL_66_S3
PDGFRA NM_001347828.2,3345,889.2092675635276,176.18952821969293,0,808.0,913.0,999.0,1196,PVAL_66_S3
PDGFRA NM_001347829.2,3270,906.3675840978593,127.36421060299884,539,813.0,918.0,1001.0,1196,PVAL_66_S3
PDGFRA NM_001347830.2,3309,904.7358718646117,127.7696299634403,539,811.0,916.0,1000.0,1196,PVAL_66_S3
PDGFRA NM_006206.6,3270,906.3675840978593,127.36421060299887,539,813.0,918.0,1001.0,1196,PVAL_66_S3
PIK3CA NM_006218.4,3207,777.435297786093,116.71542499507608,475,697.0,783.0,862.0,1046,PVAL_66_S3
PMS2 NM_000535.7,2589,1238.7817690227887,204.21062415641632,761,1073.0,1248.0,1415.0,1654,PVAL_66_S3
PMS2 NM_001322003.2,2184,1262.5471611721612,204.96594260563805,784,1097.0,1287.5,1446.0,1654,PVAL_66_S3
PMS2 NM_001322004.2,2184,1262.5471611721612,204.96594260563805,784,1097.0,1287.5,1446.0,1654,PVAL_66_S3
PMS2 NM_001322005.2,2184,1262.5471611721612,204.96594260563805,784,1097.0,1287.5,1446.0,1654,PVAL_66_S3
PMS2 NM_001322006.2,2433,1249.1463214138923,204.45032000703065,761,1080.0,1272.0,1427.0,1654,PVAL_66_S3
PMS2 NM_001322007.2,2271,1256.9572875385293,204.2044937491655,784,1092.5,1278.0,1440.0,1654,PVAL_66_S3
PMS2 NM_001322008.2,2271,1256.9572875385293,204.2044937491655,784,1092.5,1278.0,1440.0,1654,PVAL_66_S3
PMS2 NM_001322009.2,2217,1258.2232746955344,206.55318595393095,784,1088.0,1285.0,1444.0,1654,PVAL_66_S3
PMS2 NM_001322010.2,2028,1276.8096646942802,203.57552611994723,784,1111.75,1307.0,1455.25,1654,PVAL_66_S3
PMS2 NM_001322011.2,1656,1291.4245169082126,213.0459158836211,784,1112.0,1342.0,1476.0,1654,PVAL_66_S3
PMS2 NM_001322012.2,1656,1291.4245169082126,213.0459158836211,784,1112.0,1342.0,1476.0,1654,PVAL_66_S3
PMS2 NM_001322013.2,2016,1266.1537698412699,208.93398619247543,784,1096.0,1290.0,1456.25,1654,PVAL_66_S3
PMS2 NM_001322014.2,2622,1235.4248665141113,205.17293651869306,761,1068.0,1242.5,1412.0,1654,PVAL_66_S3
PMS2 NM_001322015.2,2280,1255.5732456140352,205.4242090074303,784,1092.0,1276.0,1439.25,1654,PVAL_66_S3
POLE NM_006231.4,6861,961.0144293834718,145.31356142105392,152,886.0,978.0,1055.0,1234,PVAL_66_S3
PTCH1 NM_000264.5,4344,951.3268876611418,223.530443210822,21,886.0,1003.0,1091.0,1286,PVAL_66_S3
PTCH1 NM_001083602.3,4146,988.6196333815726,145.9119479030237,194,900.0,1011.0,1096.0,1286,PVAL_66_S3
PTCH1 NM_001083603.3,4341,969.6042386546878,168.02286304957218,361,886.0,1003.0,1091.0,1286,PVAL_66_S3
PTCH1 NM_001083604.3,3891,1006.4623490105371,124.20836340966522,633,916.0,1020.0,1101.0,1286,PVAL_66_S3
PTCH1 NM_001083605.3,3891,1006.4623490105371,124.20836340966522,633,916.0,1020.0,1101.0,1286,PVAL_66_S3
PTCH1 NM_001083606.3,3891,1006.4623490105371,124.20836340966522,633,916.0,1020.0,1101.0,1286,PVAL_66_S3
PTCH1 NM_001083607.3,3891,1006.4623490105371,124.20836340966522,633,916.0,1020.0,1101.0,1286,PVAL_66_S3
PTCH1 NM_001354918.2,4188,950.4555873925501,226.73645873443112,21,885.0,1003.0,1094.0,1286,PVAL_66_S3
PTCH1 NM_001354919.2,552,885.838768115942,214.59167595046048,194,721.0,918.0,1074.5,1199,PVAL_66_S3
PTEN NM_000314.8,1212,781.9620462046205,126.64492341200474,520,675.0,791.0,888.25,1009,PVAL_66_S3
PTEN NM_001304717.5,1731,652.3731946851531,257.1888500224251,70,565.5,725.0,832.0,1009,PVAL_66_S3
PTEN NM_001304718.2,621,828.4524959742351,113.06857645545597,524,745.0,828.0,933.0,1009,PVAL_66_S3
RAD51C NM_002876.4,408,900.7867647058823,161.29194651664656,588,771.75,873.5,1066.25,1171,PVAL_66_S3
RAD51C NM_058216.3,1131,911.3563218390805,123.32492302532575,588,816.0,916.0,1000.5,1171,PVAL_66_S3
RAD51D NM_001142571.2,1047,912.8748806112703,116.24641942042304,649,839.5,903.0,1015.0,1149,PVAL_66_S3
RAD51D NM_002878.4,987,909.3454913880446,110.96303126602619,649,845.0,901.0,998.5,1149,PVAL_66_S3
RAD51D NM_133629.3,651,936.852534562212,115.52550063692546,651,868.0,935.0,1028.5,1149,PVAL_66_S3
RAF1 NM_001354689.3,2007,920.5241654210264,117.53736933171628,597,830.0,918.0,1012.0,1202,PVAL_66_S3
RAF1 NM_001354690.3,1947,921.8556753980483,118.94693913373348,597,828.0,926.0,1015.0,1202,PVAL_66_S3
RAF1 NM_001354691.3,1704,921.1496478873239,121.54056334306783,597,827.0,921.0,1014.0,1202,PVAL_66_S3
RAF1 NM_001354692.3,1704,921.1496478873239,121.54056334306783,597,827.0,921.0,1014.0,1202,PVAL_66_S3
RAF1 NM_001354693.3,1848,926.8690476190476,119.05825718060217,597,832.0,936.0,1020.0,1202,PVAL_66_S3
RAF1 NM_001354694.3,1764,919.6587301587301,119.87186994667478,597,828.0,914.5,1009.25,1202,PVAL_66_S3
RAF1 NM_001354695.3,1605,926.8785046728972,121.84152074442326,597,831.0,935.0,1020.0,1202,PVAL_66_S3
RAF1 NM_002880.4,1947,921.8556753980483,118.94693913373347,597,828.0,926.0,1015.0,1202,PVAL_66_S3
RET NM_001355216.1,2457,929.4798534798534,163.41075677152656,441,831.0,949.0,1042.0,1292,PVAL_66_S3
RET NM_020630.6,3219,923.1575023299162,230.20095738038017,146,808.0,957.0,1062.0,1449,PVAL_66_S3
RET NM_020975.6,3345,926.0092675635276,226.8291918394674,146,812.0,964.0,1061.0,1449,PVAL_66_S3
RICTOR NM_001285439.2,5199,761.578572802462,151.52585068857698,238,658.0,771.0,877.0,1110,PVAL_66_S3
RICTOR NM_001285440.2,4158,779.8436748436749,144.23113148702842,386,665.0,790.0,902.0,1110,PVAL_66_S3
RICTOR NM_152756.5,5127,761.5882582406865,152.5802883850239,238,657.0,772.0,879.0,1110,PVAL_66_S3
ROS1 NM_001378891.1,7032,840.4251990898748,143.1261544810475,414,741.0,846.0,942.0,1204,PVAL_66_S3
ROS1 NM_001378902.1,7026,840.6138627953317,143.01321911364525,414,741.25,846.0,942.0,1204,PVAL_66_S3
ROS1 NM_002944.3,7044,840.1199602498581,143.24527201945023,414,740.75,846.0,942.0,1204,PVAL_66_S3
SMAD4 NM_005359.6,1659,1000.09162145871,155.2999201000276,620,890.0,1005.0,1083.0,1333,PVAL_66_S3
SMARCB1 NM_001007468.3,1131,902.1706454465075,210.0543125412893,257,846.0,951.0,1036.0,1158,PVAL_66_S3
SMARCB1 NM_001317946.2,1185,910.2059071729958,208.49881667029592,257,852.0,961.0,1051.0,1158,PVAL_66_S3
SMARCB1 NM_001362877.2,1212,906.8886138613861,207.44801854618336,257,843.0,956.5,1049.0,1158,PVAL_66_S3
SMARCB1 NM_003073.5,1158,898.8860103626943,208.79783689642392,257,837.0,947.0,1034.75,1158,PVAL_66_S3
SMO NM_005631.5,2364,1190.1188663282571,416.1002737714242,33,1130.75,1302.0,1443.25,1698,PVAL_66_S3
STK11 NM_000455.5,1302,796.3978494623656,155.17877397992038,239,711.0,812.0,909.0,1075,PVAL_66_S3
SUFU NM_001178133.2,1302,920.0545314900154,282.24124570124707,109,865.25,1010.0,1104.75,1249,PVAL_66_S3
SUFU NM_016169.4,1455,932.7498281786942,269.2971147181121,109,896.5,1021.0,1094.0,1249,PVAL_66_S3
TERT NM_001193376.3,3210,727.4495327102803,280.9228006415954,72,514.0,819.0,952.0,1093,PVAL_66_S3
TERT NM_198253.3,3399,740.5875257428655,279.4027219293151,72,532.0,829.0,960.5,1093,PVAL_66_S3
TP53 NM_000546.6,1182,972.7241962774958,155.29378917107832,538,849.25,1016.0,1095.0,1205,PVAL_66_S3
TP53 NM_001126112.3,1182,972.7241962774958,155.2937891710783,538,849.25,1016.0,1095.0,1205,PVAL_66_S3
TP53 NM_001126113.3,1041,961.5686839577329,169.0158712935911,538,821.0,1017.0,1102.0,1205,PVAL_66_S3
TP53 NM_001126114.3,1026,967.8196881091618,165.2175022982091,538,831.0,1021.5,1103.0,1205,PVAL_66_S3
TP53 NM_001126115.2,786,1010.9096692111959,137.64377815342414,585,943.0,1038.5,1109.0,1205,PVAL_66_S3
TP53 NM_001126116.2,630,1012.3777777777777,152.0954436815731,585,902.0,1061.0,1127.0,1205,PVAL_66_S3
TP53 NM_001126117.2,645,1001.2527131782946,161.75945357069733,585,858.0,1057.0,1122.0,1205,PVAL_66_S3
TP53 NM_001126118.2,1065,999.3173708920187,136.84757288168328,585,913.0,1029.0,1101.0,1205,PVAL_66_S3
TP53 NM_001276695.3,924,990.8073593073593,153.4514428016061,585,858.0,1040.0,1110.0,1205,PVAL_66_S3
TP53 NM_001276696.3,909,998.3454345434543,146.94013260506023,585,885.0,1042.0,1112.0,1205,PVAL_66_S3
TP53 NM_001276697.3,705,1003.6326241134752,138.60888529197058,585,934.0,1033.0,1104.0,1203,PVAL_66_S3
TP53 NM_001276698.3,549,1003.2495446265938,155.26193321549925,585,887.0,1060.0,1120.0,1203,PVAL_66_S3
TP53 NM_001276699.3,564,990.7695035460993,165.24258519981655,585,832.75,1056.5,1118.0,1203,PVAL_66_S3
TP53 NM_001276760.3,1065,999.3173708920187,136.84757288168325,585,913.0,1029.0,1101.0,1205,PVAL_66_S3
TP53 NM_001276761.3,1065,999.3173708920187,136.84757288168325,585,913.0,1029.0,1101.0,1205,PVAL_66_S3
TPMT NM_000367.5,738,763.9295392953929,99.89534779075161,499,703.0,741.0,827.0,1026,PVAL_66_S3
TPMT NM_001346817.1,738,763.9295392953929,99.89534779075161,499,703.0,741.0,827.0,1026,PVAL_66_S3
TPMT NM_001346818.1,693,759.4660894660894,101.40145457552592,499,699.0,738.0,822.0,1026,PVAL_66_S3
TSC2 NM_000548.5,5424,1007.6591076696166,137.04159783500597,548,910.0,1020.0,1111.0,1346,PVAL_66_S3
TSC2 NM_001077183.3,5223,1008.4495500670113,137.75499766867551,548,911.0,1022.0,1111.0,1346,PVAL_66_S3
TSC2 NM_001114382.3,5355,1008.8464985994398,137.10182325766826,548,912.0,1023.0,1112.0,1346,PVAL_66_S3
TSC2 NM_001318827.2,5115,1010.3350928641252,138.08750523717305,548,912.5,1027.0,1113.0,1346,PVAL_66_S3
TSC2 NM_001318829.2,5079,1007.2504430005906,138.81303033932252,548,909.0,1020.0,1111.0,1346,PVAL_66_S3
TSC2 NM_001318831.2,4692,1014.8751065643648,139.78261498721497,548,916.0,1033.0,1119.0,1346,PVAL_66_S3
TSC2 NM_001318832.2,5256,1007.6501141552511,137.73142936043746,548,909.0,1020.0,1111.0,1346,PVAL_66_S3
TSC2 NM_001363528.2,5226,1008.3434749330272,137.78663657155738,548,911.0,1022.0,1111.0,1346,PVAL_66_S3
TSC2 NM_001370404.1,5292,1007.2377173091459,137.68147314016215,548,910.0,1019.0,1110.0,1346,PVAL_66_S3
TSC2 NM_001370405.1,5283,1006.8788567102025,137.76348234229502,548,909.0,1019.0,1109.0,1346,PVAL_66_S3
TSC2 NM_021055.3,5295,1007.1337110481586,137.7118406817476,548,909.5,1019.0,1110.0,1346,PVAL_66_S3
UGT1A1 NM_000463.3,1602,948.2203495630462,140.90999696029576,570,875.0,969.0,1066.0,1166,PVAL_66_S3
AKT1 NM_001014431.2,1443,1504.3056133056134,207.8649677456571,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
AKT1 NM_001014432.2,1443,1504.3056133056134,207.8649677456571,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
AKT1 NM_001382430.1,1443,1504.3056133056134,207.8649677456571,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
AKT1 NM_001382431.1,1443,1504.3056133056134,207.8649677456571,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
AKT1 NM_001382432.1,1443,1504.3056133056134,207.8649677456571,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
AKT1 NM_001382433.1,1443,1504.3056133056134,207.8649677456571,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
AKT1 NM_005163.2,1443,1504.3056133056134,207.86496774565708,1014,1361.0,1525.0,1644.0,1930,PVAL_67_S4
ALK NM_001353765.2,1659,1195.1904761904761,141.29823238876867,796,1086.0,1225.0,1307.0,1475,PVAL_67_S4
ALK NM_004304.5,4863,1084.3633559531154,239.8167239282852,302,969.5,1132.0,1257.0,1475,PVAL_67_S4
APC NM_000038.6,8532,1218.4785513361462,161.92919950314194,553,1171.75,1255.0,1317.0,1528,PVAL_67_S4
APC NM_001127510.3,8532,1218.4785513361462,161.92919950314194,553,1171.75,1255.0,1317.0,1528,PVAL_67_S4
APC NM_001127511.3,8478,1221.689313517339,159.96988836175004,553,1178.0,1256.0,1317.0,1528,PVAL_67_S4
APC NM_001354895.2,8532,1218.4785513361462,161.92919950314194,553,1171.75,1255.0,1317.0,1528,PVAL_67_S4
APC NM_001354896.2,8586,1217.67749825297,161.76702258891208,553,1169.0,1254.0,1317.0,1528,PVAL_67_S4
APC NM_001354897.2,8562,1218.596823172156,162.25119586235832,553,1175.0,1255.0,1317.0,1528,PVAL_67_S4
APC NM_001354898.2,8457,1221.577628000473,160.76703974980987,553,1179.0,1257.0,1317.0,1528,PVAL_67_S4
APC NM_001354899.2,8448,1221.5808475378788,159.6340778294008,553,1176.0,1256.0,1317.0,1528,PVAL_67_S4
APC NM_001354900.2,8409,1223.3546200499466,156.17463149842632,553,1177.0,1257.0,1318.0,1528,PVAL_67_S4
APC NM_001354901.2,8355,1224.2093357271094,156.27878231311647,553,1180.0,1257.0,1318.0,1528,PVAL_67_S4
APC NM_001354902.2,8259,1222.4954594987287,158.98473622519617,553,1178.0,1257.0,1319.0,1528,PVAL_67_S4
APC NM_001354903.2,8229,1222.3870458135862,158.63478549813513,553,1176.0,1256.0,1319.0,1528,PVAL_67_S4
APC NM_001354904.2,8154,1225.6372332597498,157.29096074129296,553,1182.0,1259.0,1319.0,1528,PVAL_67_S4
APC NM_001354905.2,8052,1228.4193989071039,152.40395314681683,553,1183.0,1259.0,1320.0,1528,PVAL_67_S4
APC NM_001354906.2,7683,1248.313158922296,129.12711503791613,568,1202.0,1269.0,1323.0,1528,PVAL_67_S4
ATM NM_000051.4,9171,994.7004688692618,159.59686542483644,551,879.0,997.0,1112.0,1491,PVAL_67_S4
ATM NM_001351834.2,9171,994.7004688692618,159.59686542483644,551,879.0,997.0,1112.0,1491,PVAL_67_S4
ATM NM_001351835.2,339,941.1150442477876,94.48378141520261,725,882.0,939.0,993.0,1123,PVAL_67_S4
ATM NM_001351836.2,339,941.1150442477876,94.48378141520263,725,882.0,939.0,993.0,1123,PVAL_67_S4
BAP1 NM_004656.4,2190,1255.0671232876712,173.55841943828412,759,1155.0,1263.0,1352.0,1688,PVAL_67_S4
BRAF NM_001354609.2,2304,1350.618923611111,354.1737134312541,92,1264.75,1422.5,1560.0,1871,PVAL_67_S4
BRAF NM_001374244.1,2421,1359.331268071045,349.0545851858404,92,1271.0,1430.0,1571.0,1871,PVAL_67_S4
BRAF NM_001374258.1,2424,1359.8622112211222,348.98510953488113,92,1271.75,1430.0,1570.0,1871,PVAL_67_S4
BRAF NM_001378467.1,2313,1350.185905750108,353.55444517205575,92,1263.0,1422.0,1560.0,1871,PVAL_67_S4
BRAF NM_001378468.1,2277,1323.1234079929732,361.97961637692737,92,1246.0,1400.0,1540.0,1871,PVAL_67_S4
BRAF NM_001378469.1,2235,1339.1400447427293,352.716433340229,92,1259.5,1412.0,1550.5,1821,PVAL_67_S4
BRAF NM_001378470.1,2202,1355.6162579473207,360.9915485285295,92,1272.0,1434.0,1568.75,1871,PVAL_67_S4
BRAF NM_001378471.1,2193,1340.0652074783402,354.85640901605205,92,1266.0,1420.0,1550.0,1765,PVAL_67_S4
BRAF NM_001378472.1,2148,1430.725791433892,181.7120483349576,846,1299.0,1441.0,1574.0,1871,PVAL_67_S4
BRAF NM_001378473.1,2145,1430.225641025641,181.7355421246368,846,1299.0,1439.0,1575.0,1871,PVAL_67_S4
BRAF NM_001378474.1,2136,1331.931647940075,368.7018889477373,0,1259.0,1408.0,1545.25,1871,PVAL_67_S4
BRAF NM_001378475.1,2040,1333.910294117647,367.8807570257113,92,1256.75,1408.0,1543.0,1871,PVAL_67_S4
BRAF NM_004333.6,2301,1350.0482398956976,354.2376785285439,92,1264.0,1422.0,1562.0,1871,PVAL_67_S4
BRCA1 NM_007294.4,5592,1308.5802932761087,106.46854826850162,833,1250.0,1312.0,1390.0,1510,PVAL_67_S4
BRCA1 NM_007297.4,5451,1309.9231333700238,104.39781254772055,833,1253.0,1313.0,1388.0,1510,PVAL_67_S4
BRCA1 NM_007298.3,2280,1288.442543859649,133.1235218933293,833,1205.0,1302.0,1393.25,1507,PVAL_67_S4
BRCA1 NM_007299.4,2100,1287.2433333333333,137.96348478216274,833,1195.0,1301.0,1404.25,1507,PVAL_67_S4
BRCA1 NM_007300.4,5655,1306.0167992926613,108.6534778376158,833,1247.0,1311.0,1388.5,1510,PVAL_67_S4
BRCA2 NM_000059.4,10257,1166.8827142439309,103.10262706075305,846,1102.0,1171.0,1232.0,1501,PVAL_67_S4
BRIP1 NM_032043.3,3750,1166.2664,174.55120279451683,671,1041.0,1183.0,1289.0,1587,PVAL_67_S4
CDK4 NM_000075.4,912,1227.8618421052631,123.38331743380768,870,1146.0,1237.0,1326.0,1466,PVAL_67_S4
CDKN2A NM_000077.5,471,625.0997876857749,177.18674071459526,260,482.5,580.0,765.5,1000,PVAL_67_S4
CDKN2A NM_001195132.2,504,645.5833333333334,188.0992214162927,260,491.75,621.5,793.75,1000,PVAL_67_S4
CDKN2A NM_001363763.2,318,621.1069182389937,149.41550015645217,359,506.75,568.5,743.0,978,PVAL_67_S4
CDKN2A NM_058195.4,399,590.1378446115289,121.03705378233333,355,491.5,567.0,695.0,814,PVAL_67_S4
CDKN2A NM_058197.5,351,826.5185185185185,233.75224753467765,260,679.5,901.0,1025.0,1086,PVAL_67_S4
CHEK2 NM_001005735.2,1761,1055.2918796138558,218.1041582565417,527,956.0,1071.0,1175.0,1483,PVAL_67_S4
CHEK2 NM_001257387.2,969,1044.6336429308565,167.1267054816966,616,963.0,1038.0,1125.0,1483,PVAL_67_S4
CHEK2 NM_001349956.2,1431,1104.2019566736549,176.81473579249993,649,991.0,1086.0,1215.0,1483,PVAL_67_S4
CHEK2 NM_007194.4,1632,1088.3394607843138,190.39860723618048,616,990.0,1094.0,1183.0,1483,PVAL_67_S4
CHEK2 NM_145862.2,1545,1092.4025889967638,194.60991538017075,616,990.0,1102.0,1190.0,1483,PVAL_67_S4
CTNNB1 NM_001098209.2,2346,1177.0477408354645,158.67162407628174,717,1068.0,1199.0,1303.75,1449,PVAL_67_S4
CTNNB1 NM_001098210.2,2346,1177.0477408354645,158.67162407628174,717,1068.0,1199.0,1303.75,1449,PVAL_67_S4
CTNNB1 NM_001330729.2,2325,1178.7251612903226,158.28306874984352,717,1071.0,1200.0,1305.0,1449,PVAL_67_S4
CTNNB1 NM_001904.4,2346,1177.0477408354645,158.67162407628174,717,1068.0,1199.0,1303.75,1449,PVAL_67_S4
DDR2 NM_001014796.3,2568,1160.9302959501558,163.2405245157169,727,1043.75,1158.0,1288.0,1519,PVAL_67_S4
DDR2 NM_001354982.2,2568,1160.9302959501558,163.2405245157169,727,1043.75,1158.0,1288.0,1519,PVAL_67_S4
DDR2 NM_001354983.2,2568,1160.9302959501558,163.2405245157169,727,1043.75,1158.0,1288.0,1519,PVAL_67_S4
DDR2 NM_006182.4,2568,1160.9302959501558,163.2405245157169,727,1043.75,1158.0,1288.0,1519,PVAL_67_S4
DPYD NM_000110.4,3078,982.9866796621183,155.3347486089425,611,869.0,992.0,1092.0,1319,PVAL_67_S4
DPYD NM_001160301.1,522,850.8486590038315,96.5009427227261,622,789.0,853.0,910.75,1046,PVAL_67_S4
EGFR NM_001346897.2,3276,1462.6810134310135,264.5801003745544,207,1365.75,1491.0,1620.0,1866,PVAL_67_S4
EGFR NM_001346898.2,3411,1461.5842861330989,260.67986260481405,207,1363.5,1490.0,1613.0,1866,PVAL_67_S4
EGFR NM_001346899.2,3498,1472.9531160663237,261.8345793773007,207,1373.0,1499.0,1637.75,1866,PVAL_67_S4
EGFR NM_001346900.2,3474,1500.6937248128959,174.92808124698993,995,1383.0,1503.0,1633.75,1866,PVAL_67_S4
EGFR NM_001346941.2,2832,1460.6532485875707,279.98033531523805,207,1361.0,1489.0,1639.25,1866,PVAL_67_S4
EGFR NM_005228.5,3633,1471.541701073493,258.2864065775943,207,1371.0,1498.0,1632.0,1866,PVAL_67_S4
EGFR NM_201282.2,1887,1415.661897191309,306.25809599566287,207,1333.5,1476.0,1576.0,1828,PVAL_67_S4
EGFR NM_201283.2,1218,1386.8711001642037,358.65394151458713,207,1314.25,1470.5,1592.75,1816,PVAL_67_S4
EGFR NM_201284.2,2118,1412.9490084985837,292.9410800456754,207,1329.0,1469.0,1567.0,1828,PVAL_67_S4
ERBB2 NM_001005862.3,3678,1228.3357803153888,185.90721504487456,635,1097.0,1248.0,1372.0,1588,PVAL_67_S4
ERBB2 NM_001289936.2,3723,1227.2723609991942,185.17462300875317,635,1097.0,1242.0,1370.0,1588,PVAL_67_S4
ERBB2 NM_001289937.2,3168,1182.7929292929293,217.66157263649987,262,1063.0,1215.0,1337.0,1588,PVAL_67_S4
ERBB2 NM_001289938.2,1812,1190.2240618101546,176.83458038187038,635,1063.0,1227.0,1321.0,1528,PVAL_67_S4
ERBB2 NM_001382782.1,3678,1228.3357803153888,185.90721504487456,635,1097.0,1248.0,1372.0,1588,PVAL_67_S4
ERBB2 NM_001382783.1,3678,1228.3357803153888,185.90721504487456,635,1097.0,1248.0,1372.0,1588,PVAL_67_S4
ERBB2 NM_001382784.1,3885,1174.483655083655,298.82825072701706,1,1068.0,1232.0,1366.0,1588,PVAL_67_S4
ERBB2 NM_001382785.1,3870,1181.9757105943152,278.7304025412373,72,1070.0,1232.0,1366.0,1588,PVAL_67_S4
ERBB2 NM_001382786.1,3849,1174.7503247596778,300.1395573966644,1,1068.0,1233.0,1367.0,1588,PVAL_67_S4
ERBB2 NM_001382787.1,3843,1199.8979963570127,231.36119286837933,262,1074.5,1234.0,1367.0,1588,PVAL_67_S4
ERBB2 NM_001382788.1,3798,1207.558188520274,221.52407816851675,262,1082.0,1238.0,1368.0,1588,PVAL_67_S4
ERBB2 NM_001382789.1,3789,1209.5283716020058,219.2870673310243,262,1083.0,1238.0,1368.0,1588,PVAL_67_S4
ERBB2 NM_001382790.1,3765,1211.3508632138114,218.61189431804908,262,1085.0,1240.0,1369.0,1588,PVAL_67_S4
ERBB2 NM_001382791.1,3759,1211.5448257515297,218.9515550248675,262,1086.0,1240.0,1369.0,1588,PVAL_67_S4
ERBB2 NM_001382792.1,3732,1211.539389067524,219.93678778632167,262,1085.0,1242.0,1370.0,1588,PVAL_67_S4
ERBB2 NM_001382793.1,3726,1211.467525496511,220.10568393270975,262,1085.0,1241.5,1370.0,1588,PVAL_67_S4
ERBB2 NM_001382794.1,3726,1211.5746108427268,220.1202385019848,262,1085.0,1242.0,1370.0,1588,PVAL_67_S4
ERBB2 NM_001382795.1,3720,1211.2663978494625,220.4471189192028,262,1084.0,1243.0,1370.0,1588,PVAL_67_S4
ERBB2 NM_001382796.1,3681,1212.813094267862,219.64261820208634,262,1087.0,1242.0,1371.0,1588,PVAL_67_S4
ERBB2 NM_001382797.1,3669,1213.8517307168165,220.97265120252735,262,1087.0,1248.0,1372.0,1588,PVAL_67_S4
ERBB2 NM_001382798.1,3612,1202.3291805094132,218.1043322631922,262,1078.0,1232.0,1361.0,1576,PVAL_67_S4
ERBB2 NM_001382799.1,3588,1215.7915273132664,219.41892371006335,262,1093.75,1248.0,1369.0,1588,PVAL_67_S4
